ID,Sentence DE,MOS,Sentence EN
134,Heutzutage sind neben einem Standard-PC auch PC-typische Betriebssysteme im Einsatz.,2.0,"Nowadays, PC-typical operating systems are also in use in addition to a standard PC."
135,"Im Jahr 2007 waren früh eingesetzte Betriebssysteme wie MS-DOS und OS/2 bei Geldautomaten bereits selten anzutreffen, während Microsoft Windows den Markt bei Geldautomaten zu dominieren begann.",3.6,"In 2007, early operating systems such as MS-DOS and OS/2 were already rare in ATMs, while Microsoft Windows began to dominate the ATM market."
136,Linux-basierte Systeme sind zurzeit nur in wenigen lokalen Märkten wie Brasilien anzutreffen.,2.0,Linux-based systems are currently only found in a few local markets such as Brazil.
137,"Viele Automaten verfügen mittlerweile über eine Sprachauswahl, damit der Kunde die Sprache auswählen kann, die der GAA auf dem Bildschirm anzeigt.",2.090909091,Many vending machines now have a language selector so that the customer can choose the language that the GAA displays on the screen.
138,"Für den barrierefreien Zugang verfügen einige GAA über größere Tasten und Displays sowie über einen Kopfhöreranschluss oder Lautsprecher zur Sprachausgabe, um Menschen mit einer Sehbehinderung die Bedienung zu erleichtern oder überhaupt erst möglich zu machen.",4.0,"For barrier-free access, some GAAs have larger buttons and displays, as well as a headphone jack or speakers for voice output, to help people withto make operation easier for visually impaired people or even possible in the first place."
140,Prototypen waren in Gelsenkirchen und Gütersloh im Einsatz.,2.777777778,Prototypes were in use in Gelsenkirchen and Gütersloh.
141,"Einige GAA wurden für Rollstuhlfahrer oder kleine Menschen optimiert: Zugänge zu Bankautomaten wurden mit Rampen versehen, um Treppen umgehen zu können.",2.333333333,Some GAAs have been optimised for wheelchair users or small people: Accesses to ATMs have been provided with ramps to bypass stairs.
142,Bei einigen Automaten wurde die Greifhöhe abgesenkt; Tastatur und Ein/Ausgabe-Schächte befinden sich in einem geringeren Abstand zum Boden als bei Standardgeräten.,3.9,"In some machines, the gripping height has been lowered; the keyboard and input/output shafts are located at a lower distance from the floor than in standard machines."
143,"Insbesondere in den USA, Kanada und einigen Golfstaaten gibt es auch Bankautomaten, die aus dem Auto heraus bedient werden können.",2.333333333,"Especially in the USA, Canada and some Gulf States, there are also ATMs that can be operated from the car."
144,"Geldautomaten waren ursprünglich in Bankfilialen installiert, aber mit der Netzanbindung kamen andere Standorte hinzu.",1.666666667,"ATMs were originally installed in bank branches, but with network connectivity, other locations were added."
145,"Besonders verbreitet sind Geldautomaten in Tankstellen, Einkaufszentren, Supermärkten, Bahnhöfen und Flughäfen.",1.3,"ATMs are particularly common in petrol stations, shopping centres, supermarkets, railway stations and airports."
146,Die mobile Installation ist möglich; Geldautomaten gehören auf großen Kreuzfahrtschiffen und Fährschiffen zum Standard.,2.7,Mobile installation is possible; ATMs are standard on large cruise ships and ferries.
147,Große US-amerikanische Kriegsschiffe der US Navy haben ebenfalls Geldautomaten an Bord.,1.666666667,Large US Navy warships also have ATMs on board.
149,Nahezu jeder Bankkunde kann mit seiner Debit- oder Kreditkarte bargeldlos über ein Kartenlesegerät (Schnittstelle zum Kreditinstitut oder zum Bankautomat) seine Einkäufe bezahlen und über Bankomaten in vielen Ländern der Welt Bargeld beziehen.,3.111111111,Almost every bank customer can use his debit or credit card to pay for his purchases without cash via a card reader (interface to the bank or ATM) and withdraw cash from ATMs in many countries around the world.
150,Zur Geldabhebung steckt der Kunde seine Karte in das Kartenlesegerät des Automaten und gibt seine (nur ihm bekannte) Geheimzahl (PIN) ein.,1.7,"To withdraw money, the customer inserts his card into the machine's card reader and enters his PIN (known only to him)."
151,Geldautomaten neuerer Generation ermöglichen das Einzahlen von Bargeld.,1.5,Newer generation ATMs allow you to deposit cash.
152,Der Ablauf ist ähnlich wie beim Geldabheben.,1.8125,The process is similar to withdrawing cash.
153,"Der Kunde steckt seine Kundenkarte in den Automaten, danach öffnet sich ein Geldeingabeschacht, das Geld wird sofort auf Echtheit geprüft und dem Kunden auf seinem Konto gutgeschrieben (verbucht).",3.1,"The customer inserts his customer card into the machine, then a money input slot opens, the money is immediately checked for authenticity and credited (booked) to the customer's account."
154,"So kann der Kunde jederzeit, also auch außerhalb der offiziellen Öffnungszeiten, Bargeld einzahlen und der Aufwand der Bank für einen Nachttresor entfällt.",2.777777778,"This means that the customer can deposit cash at any time, i.e. even outside official opening hours, and the bank does not have to invest in a night safe."
155,"Über einen Geldautomaten mit der so genannten „Cash Recycling-Funktion“ wird das eingezahlte Geld geprüft, gebucht und wieder an nachfolgende Kunden ausbezahlt, wodurch sich der Aufwand für das Wiederbefüllen reduziert.",3.111111111,"Via an ATM with the so-called ""cash recycling function"", the deposited money is checked, booked and paid out again to subsequent customers, thus reducing the effort required for refilling."
157,"Einige Geldautomaten können nicht nur Banknoten verarbeiten, sondern auch Münzen.",1.0,Some ATMs can process not only banknotes but also coins.
158,Die Standardstückelung des ausgezahlten Geldes kann sich unterscheiden.,3.5,The standard denomination of the money paid out may differ.
159,"So zahlt zB die Sparkasse in Deutschland 50 Euro als 2 × 5 Euro, 2 × 10 Euro und zuletzt 20 Euro aus.",1.444444444,"For example, the Sparkasse in Germany pays out 50 euros as 2 × 5 euros, 2 × 10 euros and finally 20 euros."
160,In Österreich zahlt das gleiche Institut einen 50-Euro-Schein aus.,1.0,"In Austria, the same institution pays out a 50-euro note."
161,Kunden – insbesondere in Österreich – können direkt Rechnungen bezahlen.,1.0,Customers - especially in Austria - can pay invoices directly.
162,Sie bekommen per Post eine Rechnung mit einem aufgedruckten Barcode.,1.0,They receive an invoice by mail with a barcode printed on it.
164,Ein solches Barcode-System war 1994 erstmals von International Computers Limited (ICL) bei der drittgrößten ägyptischen Bank Banque du Caire implementiert worden.,2.0,"Such a barcode system had first been implemented in 1994 by International Computers Limited (ICL) at Banque du Caire, Egypt's third largest bank."
165,Die am Geldautomaten akzeptierten Karten sind in der Regel auch im bargeldlosen Electronic Cash einsetzbar und es kann per PIN oder PUK-Verfahren an einem POS-Terminal bezahlt werden.,2.7,The cards accepted at ATMs can usually also be used in cashless electronic cash and payments can be made at a POS terminal using a PIN or PUK procedure.
166,"Eine Schallplatte ist eine in der Regel kreisförmige und meistens schwarze Scheibe mit einem Mittelloch, deren beidseitige Rillen als analoge Tonträger für Schallsignale dienen.",3.583333333,A record is a usually circular and usually black disc with a center hole whose grooves on both sides serve as analog sound carriers for sound signals.
167,Umgangssprachlich wird die Schallplatte auch als Platte oder mit den aus der Jugendsprache stammenden Begriffen Scheibe beziehungsweise Vinyl bezeichnet.,3.133333333,"Colloquially, the record is also called a record or with the terms originating from the youth language disc or vinyl."
168,Das Wort Schallplatte wurde bereits zur Zeit der Grammophon-Ära geprägt.,1.875,The word record was already coined at the time of the gramophone era.
169,Der seit dem Produktionsende der Grammophonplatten wesentlich geläufigere Begriff Schellackplatte grenzt diesen älteren Tonträger deutlich von der späteren Schallplatte aus Polyvinylchlorid ab.,4.222222222,"The term shellac record, which has become much more common since the end of production of gramophone records, clearly distinguishes this older sound carrier from the later record made of polyvinyl chloride."
170,"Die Signale sind in einer vom Rand der Platte spiralförmig nach innen verlaufenden Rille gespeichert, deren Flanken die Schallschwingung des gespeicherten Signals abbilden.",3.777777778,"The signals are stored in a groove spiralling inwards from the edge of the plate, the flanks of which map the sound oscillation of the stored signal."
171,Bei der Wiedergabe wird die Abtastspitze eines Tonabnehmers entsprechend ausgelenkt.,4.0,"During playback, the scanning tip of a pickup is deflected accordingly."
172,Die Rückverwandlung in hörbare Schallsignale kann rein mechanisch über eine Membran und einen Schalltrichter oder – bei heute üblichen Plattenspielern – auf elektromechanischem Weg mit anschließender elektronischer Verstärkung erfolgen.,5.083333333,The conversion back into audible sound signals can take place purely mechanically via a diaphragm and a sound funnel or - in the case of record players commonly used today - by electromechanical means with subsequent electronic amplification.
174,"Ihm gelang es 1860, das französische Kinderlied Au clair de la lune mit Hilfe eines großen Trichters einzufangen und mit einer Membran, die die Schwingungen auf eine Schweineborste übertrug, auf eine rußgeschwärzte Walze zu kratzen.",4.333333333,In 1860 he succeeded in capturing the French nursery rhyme Au clair de la lune using a large funnel and scratching it onto a soot-blackened roller with a membrane that transmitted the vibrations to a pig's bristle.
176,"Das schaffte erst die 1877 von John Kruesi gebaute Erfindung des Amerikaners Thomas Alva Edison, der mit dem ebenfalls patentierten Phonographen weltberühmt wurde.",3.777777778,"This was only achieved by the invention of the American Thomas Alva Edison, built in 1877 by John Kruesi, who became world famous with the phonograph, which was also patented."
177,Auch dessen erste Aufzeichnung war ein Kinderlied (Mary had a little lamb…).,2.444444444,Its first recording was also a nursery rhyme (Mary had a little lamb...).
178,"Die Töne wurden zunächst in eine Zinnfolie geritzt, später auf einer Phonographenwalze mit wendelförmiger Tonspur in Höhenschrift gespeichert, wobei das Prinzip der Amplitudenauslenkung auch hier unmittelbar akustisch (Membran/Trichter) genutzt wurde.",5.055555556,"The tones were first scratched into a tin foil, and later stored on a phonograph cylinder with a helical sound track in treble writing, the principle of amplitude excursion also being used here directly acoustically (diaphragm/funnel)."
179,"Wichtige theoretische Grundlagen entwickelte auch der Franzose Charles Cros, der seine Arbeiten ebenfalls im Jahr 1877 bei der Naturwissenschaftlichen Akademie in Paris einreichte.",2.9,"Important theoretical foundations were also developed by the Frenchman Charles Cros, who also submitted his work to the Academy of Natural Sciences in Paris in 1877."
180,"Bereits im Jahre 1880 machte der US-amerikanische Physiker Charles Sumner Tainter (Columbia Graphophone Company) die Entdeckung, dass viele technische Nachteile der Edisonischen Walzen (umständliche Handhabung und aufwändige Vervielfältigung) beseitigt werden könnten, wenn man die Tonspur spiralförmig in die Oberfläche einer flachen, runden Scheibe eingraviert.",4.777777778,"As early as 1880, the American physicist Charles Sumner Tainter (Columbia Graphophone Company) made the discovery that many of the technical disadvantages of Edisonian cylinders (cumbersome handling and costly duplication) could be eliminated if the sound track were engraved in a spiral on the surface of a flat, round disc."
